,0,1,2
len of target_apmt_port_calls_df,183,195,218
len of target_non_apmt_port_calls_df,840,891,950
apmt_port_calls_moor_stats,"(11.9975, 21.163040208717003, 429.03777777777776, 1.0002777777777778)","(11.0175, 16.6201452991453, 135.04805555555555, 1.0)","(11.51902777777778, 17.66031635802469, 129.9525, 1.0002777777777778)"
apmt_port_calls_moor_data,"[3.0172222222222222, 14.989722222222222, 1.9994444444444444, 8.0475, 1.0491666666666666, 1.9997222222222222, 6.0136111111111115, 7.030833333333334, 17.01388888888889, 9.959166666666667, 7.000277777777778, 5.049444444444444, 21.0, 4.999722222222222, 4.968333333333334, 11.043333333333333, 1.0363888888888888, 8.994444444444444, 20.00027777777778, 13.006388888888889, 8.039444444444445, 5.004444444444444, 6.999722222222222, 7.999722222222222, 10.05, 21.0425, 14.008888888888889, 23.026944444444446, 53.025555555555556, 12.049444444444445, 12.0, 16.000555555555554, 6.001111111111111, 9.152222222222223, 10.038333333333334, 37.08694444444444, 7.023055555555556, 35.95, 25.009444444444444, 47.0375, 12.050555555555556, 1.95, 5.999722222222222, 6.0, 13.000555555555556, 7.9975, 7.000277777777778, 28.017222222222223, 9.095277777777778, 99.00055555555555, 34.03277777777778, 26.004444444444445, 18.949444444444445, 6.999444444444444, 35.9025, 5.999444444444444, 8.021944444444445, 12.094444444444445, 7.041944444444445, 8.0325, 3.0019444444444443, 39.00333333333333, 23.99388888888889, 36.04527777777778, 9.095277777777778, 3.0947222222222224, 11.9975, 18.033055555555556, 4.0055555555555555, 3.022222222222222, 61.98833333333334, 6.089166666666666, 52.034444444444446, 51.918055555555554, 50.03888888888889, 4.999722222222222, 69.04222222222222, 10.0, 47.94305555555555, 3.003888888888889, 429.03777777777776, 104.00333333333333, 56.99194444444444, 21.908055555555556, 16.964444444444446, 22.000555555555554, 24.01861111111111, 13.00361111111111, 69.03583333333333, 38.00416666666667, 40.0, 1.0002777777777778, 26.0, 5.9752777777777775, 18.05027777777778, 3.9994444444444444, 2.999722222222222, 22.97361111111111, 19.049444444444443, 18.000555555555554, 58.97138888888889, 4.000277777777778, 18.40277777777778, 37.99472222222222, 5.000277777777778, 8.0275, 9.0, 25.0, 19.99972222222222, 11.984444444444444, 82.0, 3.022222222222222, 11.971944444444444, 8.0, 15.012777777777778, 19.968888888888888, 10.999444444444444, 30.00138888888889, 5.999444444444444, 14.003333333333334, 4.000277777777778, 3.9530555555555558, 46.04833333333333, 7.020833333333333, 8.965555555555556, 25.00027777777778, 15.040277777777778, 16.0, 14.018611111111111, 8.029722222222222, 8.999722222222223, 13.993055555555555, 15.96861111111111, 17.951944444444443, 8.048055555555555, 2.000277777777778, 82.98416666666667, 12.003055555555555, 69.92833333333333, 8.0075, 107.95916666666666, 1.9497222222222221, 27.004722222222224, 6.05, 8.9625, 23.985277777777778, 6.996388888888889, 34.014722222222225, 7.965277777777778, 41.05305555555555, 4.999722222222222, 10.979722222222222, 9.051111111111112, 15.993055555555555, 13.960833333333333, 8.0, 4.000277777777778, 4.988611111111111, 4.005277777777778, 43.97833333333333, 30.97888888888889, 5.0, 16.001944444444444, 2.9794444444444443, 8.999166666666667, 18.96611111111111, 30.023055555555555, 16.00027777777778, 19.99361111111111, 44.98222222222222, 10.999166666666667, 6.000277777777778, 6.0, 6.016944444444444, 18.05, 6.949722222222222, 28.00638888888889, 6.979722222222223, 17.0525, 3.0147222222222223, 4.973333333333334]","[53.99861111111111, 16.015555555555554, 26.023333333333333, 4.045, 26.065, 5.0, 8.000277777777777, 3.0, 3.999722222222222, 36.02361111111111, 13.979166666666666, 3.9569444444444444, 4.054722222222222, 5.0, 4.011666666666667, 28.04111111111111, 13.025277777777777, 8.001111111111111, 22.059722222222224, 9.052222222222222, 12.990555555555556, 5.999722222222222, 10.057222222222222, 10.969444444444445, 37.98388888888889, 6.987777777777778, 6.999722222222222, 4.000277777777778, 4.020833333333333, 31.02, 6.0, 18.03361111111111, 17.9725, 10.000277777777777, 11.0175, 4.999722222222222, 2.966388888888889, 5.030277777777778, 6.984166666666667, 25.00027777777778, 2.999722222222222, 11.001111111111111, 25.983055555555556, 43.63361111111111, 7.951666666666667, 7.016944444444444, 13.039722222222222, 8.015555555555556, 4.028611111111111, 6.930555555555555, 3.0219444444444443, 32.08583333333333, 16.973055555555554, 10.000277777777777, 9.067222222222222, 20.03638888888889, 72.98722222222223, 7.025555555555556, 18.0, 14.122222222222222, 1.0494444444444444, 5.993055555555555, 11.0, 13.953333333333333, 6.0, 3.998611111111111, 9.949722222222222, 23.025555555555556, 16.999166666666667, 27.003611111111113, 15.049444444444445, 14.073611111111111, 7.9975, 15.976944444444445, 10.045555555555556, 32.083333333333336, 4.0, 7.001111111111111, 20.016111111111112, 7.016666666666667, 39.0, 11.97, 5.9494444444444445, 16.99861111111111, 4.001388888888889, 20.026944444444446, 58.014722222222225, 2.0388888888888888, 33.009166666666665, 5.950555555555556, 18.971944444444443, 15.988888888888889, 18.975277777777777, 6.000277777777778, 3.0480555555555555, 50.99777777777778, 6.000555555555556, 5.000277777777778, 27.0275, 17.000833333333333, 14.025833333333333, 6.985555555555556, 9.027777777777779, 38.013888888888886, 2.993888888888889, 7.016944444444444, 6.976111111111111, 135.04805555555555, 20.00027777777778, 12.968055555555555, 13.017777777777777, 15.999722222222223, 11.034166666666666, 9.999722222222223, 38.03277777777778, 4.999722222222222, 13.045833333333333, 1.0002777777777778, 22.162777777777777, 11.0, 12.004166666666666, 2.035, 8.032777777777778, 1.0, 28.029166666666665, 12.993611111111111, 9.950277777777778, 8.053888888888888, 8.022222222222222, 6.075277777777778, 6.020833333333333, 68.02333333333333, 22.034444444444443, 47.99, 60.00666666666667, 19.000833333333333, 32.963055555555556, 8.025277777777777, 47.003055555555555, 1.0133333333333334, 15.002777777777778, 62.014722222222225, 34.005, 38.97638888888889, 7.001944444444445, 13.01, 9.036111111111111, 118.04694444444445, 21.0525, 6.030555555555556, 11.000277777777777, 19.00027777777778, 9.028055555555556, 14.001111111111111, 14.001666666666667, 14.021666666666667, 4.999722222222222, 14.04888888888889, 7.0425, 9.040833333333333, 16.960833333333333, 8.0, 15.997777777777777, 4.000555555555556, 2.020277777777778, 14.039444444444445, 9.000277777777777, 8.018333333333333, 12.001944444444444, 13.999444444444444, 3.0075, 15.002777777777778, 7.000277777777778, 5.025555555555556, 6.001111111111111, 31.0325, 12.998055555555556, 6.019444444444445, 8.963611111111112, 11.08361111111111, 11.990833333333333, 66.99888888888889, 28.962777777777777, 53.00472222222222, 4.035833333333334, 15.999166666666667, 30.0, 15.0925, 29.000833333333333, 14.033611111111112, 17.037777777777777, 1.0, 11.005277777777778, 4.059444444444445, 2.033611111111111]","[6.0, 30.015555555555554, 12.001944444444444, 5.973055555555556, 8.02, 46.02916666666667, 5.993333333333333, 9.051111111111112, 3.0508333333333333, 6.995833333333334, 14.016666666666667, 8.964166666666667, 14.043888888888889, 99.0411111111111, 13.95111111111111, 5.9944444444444445, 17.0025, 54.00527777777778, 16.982777777777777, 10.000555555555556, 3.0502777777777776, 3.0005555555555556, 17.979444444444443, 5.023055555555556, 2.035277777777778, 1.0502777777777779, 34.00222222222222, 17.04861111111111, 5.998333333333333, 15.75, 51.00222222222222, 17.976666666666667, 43.955, 3.0394444444444444, 2.984166666666667, 9.999444444444444, 38.0475, 7.056388888888889, 3.0, 29.020555555555557, 2.9988888888888887, 19.00027777777778, 8.9625, 13.9975, 9.038333333333334, 6.999722222222222, 7.985555555555556, 6.950555555555556, 44.064166666666665, 7.036111111111111, 7.998055555555555, 7.014722222222222, 5.031944444444444, 80.00166666666667, 21.010833333333334, 85.96277777777777, 5.0, 7.000277777777778, 20.016111111111112, 19.00027777777778, 2.0055555555555555, 35.01638888888889, 68.9325, 19.001666666666665, 1.9569444444444444, 12.037777777777778, 12.99388888888889, 1.0025, 5.959444444444444, 1.0002777777777778, 27.980833333333333, 6.000555555555556, 54.99138888888889, 12.98611111111111, 18.0, 18.0, 8.061111111111112, 25.005555555555556, 14.016388888888889, 8.999722222222223, 3.0188888888888887, 8.0075, 42.98888888888889, 16.00583333333333, 39.97833333333333, 36.00972222222222, 6.040277777777778, 9.096111111111112, 14.0, 6.0, 4.070833333333334, 9.000555555555556, 28.0925, 8.9775, 11.005277777777778, 11.013055555555555, 14.988333333333333, 5.9925, 10.019166666666667, 24.99361111111111, 6.956944444444445, 4.001111111111111, 88.05222222222223, 20.025555555555556, 1.006388888888889, 12.0, 7.0, 12.011944444444444, 19.047777777777778, 9.971111111111112, 15.0, 17.983055555555556, 7.05, 20.015, 35.05, 27.98, 14.0375, 9.0275, 23.000833333333333, 28.880277777777778, 3.0877777777777777, 28.25, 37.05277777777778, 30.00027777777778, 19.984166666666667, 25.999166666666667, 19.036944444444444, 4.0, 46.0225, 9.0475, 4.028611111111111, 37.03944444444444, 11.0, 6.001388888888889, 25.01888888888889, 15.0225, 9.008611111111112, 4.999444444444444, 15.039722222222222, 11.001111111111111, 2.999722222222222, 3.0005555555555556, 3.933611111111111, 5.0, 5.200833333333334, 27.964444444444446, 16.086666666666666, 7.0008333333333335, 9.971666666666666, 129.9525, 9.014166666666666, 5.009722222222222, 13.023888888888889, 3.9755555555555557, 8.000277777777777, 34.00361111111111, 16.0, 6.019166666666667, 58.448055555555555, 16.999444444444446, 18.995277777777776, 5.014722222222222, 22.016666666666666, 21.99888888888889, 64.00666666666666, 9.99, 12.009166666666667, 4.999722222222222, 44.41277777777778, 7.001111111111111, 9.004444444444445, 4.000277777777778, 11.999166666666667, 21.004444444444445, 2.0141666666666667, 66.05, 21.021944444444443, 14.050555555555556, 11.015, 40.015277777777776, 11.03888888888889, 9.015277777777778, 5.999722222222222, 13.013055555555555, 6.07, 9.140833333333333, 12.05, 10.999722222222223, 8.088611111111112, 29.48111111111111, 27.010833333333334, 14.0075, 9.999722222222223, 31.366944444444446, 23.003055555555555, 23.02888888888889, 2.0058333333333334, 13.950277777777778, 6.000277777777778, 19.0, 32.000277777777775, 14.990833333333333, 6.999722222222222, 10.001388888888888, 6.999444444444444, 12.037222222222223, 26.05, 46.01361111111111, 8.88111111111111, 34.0, 6.029166666666667, 1.9994444444444444, 28.003055555555555, 7.956111111111111, 9.954166666666667, 1.0086111111111111]"
apmt_port_calls_anchor_stats,"(18.767777777777777, 27.80316425120773, 104.7125, 5.389722222222222)","(23.656944444444445, 28.998666666666665, 108.54805555555555, 1.9502777777777778)","(26.68888888888889, 58.33964052287582, 372.985, 0.21083333333333334)"
apmt_port_calls_anchor_data,"[6.434166666666667, 33.860277777777775, 33.69138888888889, 11.991666666666667, 12.2, 12.817777777777778, 8.127222222222223, 24.83111111111111, 49.15888888888889, 12.67361111111111, 41.75083333333333, 19.39472222222222, 5.389722222222222, 17.60972222222222, 16.8, 15.508888888888889, 18.767777777777777, 15.475555555555555, 31.121666666666666, 37.10666666666667, 78.71944444444445, 104.7125, 31.329166666666666]","[45.51888888888889, 21.305, 37.8025, 47.355, 18.948333333333334, 2.95, 108.54805555555555, 24.55472222222222, 49.316944444444445, 23.656944444444445, 5.0936111111111115, 1.9502777777777778, 24.578055555555554, 3.4019444444444447, 19.99972222222222]","[15.165, 192.92888888888888, 24.15, 21.1, 7.696944444444444, 43.57611111111111, 37.617777777777775, 72.37, 29.836944444444445, 26.68888888888889, 372.985, 14.0, 78.35333333333334, 34.849444444444444, 9.968055555555555, 0.21083333333333334, 10.276666666666667]"
non_apmt_port_calls_moor_stats,"(13.004166666666666, 18.947967818831945, 157.0377777777778, 1.0)","(12.000555555555554, 18.19061360799001, 270.9211111111111, 1.001111111111111)","(11.9675, 18.560741131015103, 479.11833333333334, 1.0)"
